ID;Gender;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;StoppedGame;Phase;Trial;AverageDistanceAcrossTestTrials;TestingLocation
124;m;52;4;old;no;no;Test;2;0.706;Fife
124;m;52;4;old;no;no;Test;3;0.706;Fife
124;m;52;4;old;no;no;Test;4;0.706;Fife
124;m;52;4;old;no;no;Test;5;0.706;Fife
124;m;52;4;old;no;no;Test;6;0.706;Fife
124;m;52;4;old;no;no;Test;7;0.706;Fife
124;m;52;4;old;no;no;Test;8;0.706;Fife
124;m;52;4;old;no;no;Test;9;0.706;Fife
124;m;52;4;old;no;no;Test;10;0.706;Fife
124;m;52;4;old;no;no;Test;11;0.706;Fife
124;m;52;4;old;no;no;Test;12;0.706;Fife
127;f;59;4;old;no;no;Warm-up;1;0.784;Fife
127;f;59;4;old;no;no;Warm-up;2;0.784;Fife
127;f;59;4;old;no;no;Test;1;0.784;Fife
127;f;59;4;old;no;no;Test;2;0.784;Fife
127;f;59;4;old;no;no;Test;3;0.784;Fife
127;f;59;4;old;no;no;Test;4;0.784;Fife
127;f;59;4;old;no;no;Test;5;0.784;Fife
127;f;59;4;old;no;no;Test;6;0.784;Fife
127;f;59;4;old;no;no;Test;7;0.784;Fife
127;f;59;4;old;no;no;Test;8;0.784;Fife
127;f;59;4;old;no;no;Test;9;0.784;Fife
127;f;59;4;old;no;no;Test;10;0.784;Fife
127;f;59;4;old;no;no;Test;11;0.784;Fife
127;f;59;4;old;no;no;Test;12;0.784;Fife
130;f;46;3;young;no;no;Warm-up;1;1.005;Fife
130;f;46;3;young;no;no;Warm-up;2;1.005;Fife
130;f;46;3;young;no;no;Test;1;1.005;Fife
130;f;46;3;young;no;no;Test;2;1.005;Fife
130;f;46;3;young;no;no;Test;3;1.005;Fife
130;f;46;3;young;no;no;Test;4;1.005;Fife
130;f;46;3;young;no;no;Test;5;1.005;Fife
130;f;46;3;young;no;no;Test;6;1.005;Fife
130;f;46;3;young;no;no;Test;7;1.005;Fife
130;f;46;3;young;no;no;Test;8;1.005;Fife
130;f;46;3;young;no;no;Test;9;1.005;Fife
130;f;46;3;young;no;no;Test;10;1.005;Fife
130;f;46;3;young;no;no;Test;11;1.005;Fife
130;f;46;3;young;no;no;Test;12;1.005;Fife
133;f;64;5;old;no;no;Warm-up;1;0.951;Fife
133;f;64;5;old;no;no;Warm-up;2;0.951;Fife
133;f;64;5;old;no;no;Test;1;0.951;Fife
133;f;64;5;old;no;no;Test;2;0.951;Fife
133;f;64;5;old;no;no;Test;3;0.951;Fife
133;f;64;5;old;no;no;Test;4;0.951;Fife
133;f;64;5;old;no;no;Test;5;0.951;Fife
133;f;64;5;old;no;no;Test;6;0.951;Fife
133;f;64;5;old;no;no;Test;7;0.951;Fife
133;f;64;5;old;no;no;Test;8;0.951;Fife
133;f;64;5;old;no;no;Test;9;0.951;Fife
133;f;64;5;old;no;no;Test;10;0.951;Fife
133;f;64;5;old;no;no;Test;11;0.951;Fife
133;f;64;5;old;no;no;Test;12;0.951;Fife
144;m;46;3;young;no;no;Warm-up;1;0.798;Edinburgh
144;m;46;3;young;no;no;Warm-up;2;0.798;Edinburgh
144;m;46;3;young;no;no;Test;1;0.798;Edinburgh
144;m;46;3;young;no;no;Test;2;0.798;Edinburgh
144;m;46;3;young;no;no;Test;3;0.798;Edinburgh
144;m;46;3;young;no;no;Test;4;0.798;Edinburgh
144;m;46;3;young;no;no;Test;5;0.798;Edinburgh
144;m;46;3;young;no;no;Test;6;0.798;Edinburgh
144;m;46;3;young;no;no;Test;7;0.798;Edinburgh
144;m;46;3;young;no;no;Test;8;0.798;Edinburgh
144;m;46;3;young;no;no;Test;9;0.798;Edinburgh
144;m;46;3;young;no;no;Test;10;0.798;Edinburgh
144;m;46;3;young;no;no;Test;11;0.798;Edinburgh
144;m;46;3;young;no;no;Test;12;0.798;Edinburgh
145;f;56;4;old;no;no;Warm-up;1;0.583;Edinburgh
145;f;56;4;old;no;no;Warm-up;2;0.583;Edinburgh
145;f;56;4;old;no;no;Test;1;0.583;Edinburgh
145;f;56;4;old;no;no;Test;2;0.583;Edinburgh
145;f;56;4;old;no;no;Test;3;0.583;Edinburgh
145;f;56;4;old;no;no;Test;4;0.583;Edinburgh
145;f;56;4;old;no;no;Test;5;0.583;Edinburgh
145;f;56;4;old;no;no;Test;6;0.583;Edinburgh
145;f;56;4;old;no;no;Test;7;0.583;Edinburgh
145;f;56;4;old;no;no;Test;8;0.583;Edinburgh
145;f;56;4;old;no;no;Test;9;0.583;Edinburgh
145;f;56;4;old;no;no;Test;10;0.583;Edinburgh
145;f;56;4;old;no;no;Test;11;0.583;Edinburgh
145;f;56;4;old;no;no;Test;12;0.583;Edinburgh
146;m;53;4;old;no;no;Warm-up;1;1.290;Edinburgh
146;m;53;4;old;no;no;Warm-up;2;1.290;Edinburgh
146;m;53;4;old;no;no;Test;1;1.290;Edinburgh
146;m;53;4;old;no;no;Test;2;1.290;Edinburgh
146;m;53;4;old;no;no;Test;3;1.290;Edinburgh
146;m;53;4;old;no;no;Test;4;1.290;Edinburgh
146;m;53;4;old;no;no;Test;5;1.290;Edinburgh
146;m;53;4;old;no;no;Test;6;1.290;Edinburgh
146;m;53;4;old;no;no;Test;7;1.290;Edinburgh
146;m;53;4;old;no;no;Test;8;1.290;Edinburgh
146;m;53;4;old;no;no;Test;9;1.290;Edinburgh
146;m;53;4;old;no;no;Test;10;1.290;Edinburgh
146;m;53;4;old;no;no;Test;11;1.290;Edinburgh
146;m;53;4;old;no;no;Test;12;1.290;Edinburgh
147;f;44;3;young;no;no;Warm-up;1;0.736;Edinburgh
147;f;44;3;young;no;no;Warm-up;2;0.736;Edinburgh
147;f;44;3;young;no;no;Test;1;0.736;Edinburgh
147;f;44;3;young;no;no;Test;2;0.736;Edinburgh
147;f;44;3;young;no;no;Test;3;0.736;Edinburgh
147;f;44;3;young;no;no;Test;4;0.736;Edinburgh
147;f;44;3;young;no;no;Test;5;0.736;Edinburgh
147;f;44;3;young;no;no;Test;6;0.736;Edinburgh
147;f;44;3;young;no;no;Test;7;0.736;Edinburgh
147;f;44;3;young;no;no;Test;8;0.736;Edinburgh
147;f;44;3;young;no;no;Test;9;0.736;Edinburgh
147;f;44;3;young;no;no;Test;10;0.736;Edinburgh
147;f;44;3;young;no;no;Test;11;0.736;Edinburgh
147;f;44;3;young;no;no;Test;12;0.736;Edinburgh
148;f;45;3;young;no;no;Warm-up;1;0.505;Edinburgh
148;f;45;3;young;no;no;Warm-up;2;0.505;Edinburgh
148;f;45;3;young;no;no;Test;1;0.505;Edinburgh
148;f;45;3;young;no;no;Test;2;0.505;Edinburgh
148;f;45;3;young;no;no;Test;3;0.505;Edinburgh
148;f;45;3;young;no;no;Test;4;0.505;Edinburgh
148;f;45;3;young;no;no;Test;5;0.505;Edinburgh
148;f;45;3;young;no;no;Test;6;0.505;Edinburgh
148;f;45;3;young;no;no;Test;7;0.505;Edinburgh
148;f;45;3;young;no;no;Test;8;0.505;Edinburgh
148;f;45;3;young;no;no;Test;9;0.505;Edinburgh
148;f;45;3;young;no;no;Test;10;0.505;Edinburgh
148;f;45;3;young;no;no;Test;11;0.505;Edinburgh
148;f;45;3;young;no;no;Test;12;0.505;Edinburgh
149;f;58;4;old;no;no;Warm-up;1;0.839;Edinburgh
149;f;58;4;old;no;no;Warm-up;2;0.839;Edinburgh
149;f;58;4;old;no;no;Test;1;0.839;Edinburgh
149;f;58;4;old;no;no;Test;2;0.839;Edinburgh
149;f;58;4;old;no;no;Test;3;0.839;Edinburgh
149;f;58;4;old;no;no;Test;4;0.839;Edinburgh
149;f;58;4;old;no;no;Test;5;0.839;Edinburgh
149;f;58;4;old;no;no;Test;6;0.839;Edinburgh
149;f;58;4;old;no;no;Test;7;0.839;Edinburgh
149;f;58;4;old;no;no;Test;8;0.839;Edinburgh
149;f;58;4;old;no;no;Test;9;0.839;Edinburgh
149;f;58;4;old;no;no;Test;10;0.839;Edinburgh
149;f;58;4;old;no;no;Test;11;0.839;Edinburgh
149;f;58;4;old;no;no;Test;12;0.839;Edinburgh
150;m;58;4;old;no;no;Warm-up;1;0.618;Edinburgh
150;m;58;4;old;no;no;Warm-up;2;0.618;Edinburgh
150;m;58;4;old;no;no;Test;1;0.618;Edinburgh
150;m;58;4;old;no;no;Test;2;0.618;Edinburgh
150;m;58;4;old;no;no;Test;3;0.618;Edinburgh
150;m;58;4;old;no;no;Test;4;0.618;Edinburgh
150;m;58;4;old;no;no;Test;5;0.618;Edinburgh
150;m;58;4;old;no;no;Test;6;0.618;Edinburgh
150;m;58;4;old;no;no;Test;7;0.618;Edinburgh
150;m;58;4;old;no;no;Test;8;0.618;Edinburgh
150;m;58;4;old;no;no;Test;9;0.618;Edinburgh
150;m;58;4;old;no;no;Test;10;0.618;Edinburgh
150;m;58;4;old;no;no;Test;11;0.618;Edinburgh
150;m;58;4;old;no;no;Test;12;0.618;Edinburgh
151;f;58;4;old;no;no;Warm-up;1;0.333;Edinburgh
151;f;58;4;old;no;no;Warm-up;2;0.333;Edinburgh
151;f;58;4;old;no;no;Test;1;0.333;Edinburgh
151;f;58;4;old;no;no;Test;2;0.333;Edinburgh
151;f;58;4;old;no;no;Test;3;0.333;Edinburgh
151;f;58;4;old;no;no;Test;4;0.333;Edinburgh
151;f;58;4;old;no;no;Test;5;0.333;Edinburgh
151;f;58;4;old;no;no;Test;6;0.333;Edinburgh
151;f;58;4;old;no;no;Test;7;0.333;Edinburgh
151;f;58;4;old;no;no;Test;8;0.333;Edinburgh
151;f;58;4;old;no;no;Test;9;0.333;Edinburgh
151;f;58;4;old;no;no;Test;10;0.333;Edinburgh
151;f;58;4;old;no;no;Test;11;0.333;Edinburgh
151;f;58;4;old;no;no;Test;12;0.333;Edinburgh
152;f;48;4;young;no;no;Warm-up;1;1.005;Edinburgh
152;f;48;4;young;no;no;Warm-up;2;1.005;Edinburgh
152;f;48;4;young;no;no;Test;1;1.005;Edinburgh
152;f;48;4;young;no;no;Test;2;1.005;Edinburgh
152;f;48;4;young;no;no;Test;3;1.005;Edinburgh
152;f;48;4;young;no;no;Test;4;1.005;Edinburgh
152;f;48;4;young;no;no;Test;5;1.005;Edinburgh
152;f;48;4;young;no;no;Test;6;1.005;Edinburgh
152;f;48;4;young;no;no;Test;7;1.005;Edinburgh
152;f;48;4;young;no;no;Test;8;1.005;Edinburgh
152;f;48;4;young;no;no;Test;9;1.005;Edinburgh
152;f;48;4;young;no;no;Test;10;1.005;Edinburgh
152;f;48;4;young;no;no;Test;11;1.005;Edinburgh
152;f;48;4;young;no;no;Test;12;1.005;Edinburgh
153;f;49;4;young;no;no;Warm-up;1;0.534;Edinburgh
153;f;49;4;young;no;no;Warm-up;2;0.534;Edinburgh
153;f;49;4;young;no;no;Test;1;0.534;Edinburgh
153;f;49;4;young;no;no;Test;2;0.534;Edinburgh
153;f;49;4;young;no;no;Test;3;0.534;Edinburgh
153;f;49;4;young;no;no;Test;4;0.534;Edinburgh
153;f;49;4;young;no;no;Test;5;0.534;Edinburgh
153;f;49;4;young;no;no;Test;6;0.534;Edinburgh
153;f;49;4;young;no;no;Test;7;0.534;Edinburgh
153;f;49;4;young;no;no;Test;8;0.534;Edinburgh
153;f;49;4;young;no;no;Test;9;0.534;Edinburgh
153;f;49;4;young;no;no;Test;10;0.534;Edinburgh
153;f;49;4;young;no;no;Test;11;0.534;Edinburgh
153;f;49;4;young;no;no;Test;12;0.534;Edinburgh
155;m;48;4;young;no;no;Warm-up;1;0.52;Edinburgh
155;m;48;4;young;no;no;Warm-up;2;0.52;Edinburgh
155;m;48;4;young;no;no;Test;1;0.52;Edinburgh
155;m;48;4;young;no;no;Test;2;0.52;Edinburgh
155;m;48;4;young;no;no;Test;3;0.52;Edinburgh
155;m;48;4;young;no;no;Test;4;0.52;Edinburgh
155;m;48;4;young;no;no;Test;5;0.52;Edinburgh
155;m;48;4;young;no;no;Test;6;0.52;Edinburgh
155;m;48;4;young;no;no;Test;7;0.52;Edinburgh
155;m;48;4;young;no;no;Test;8;0.52;Edinburgh
155;m;48;4;young;no;no;Test;9;0.52;Edinburgh
155;m;48;4;young;no;no;Test;10;0.52;Edinburgh
155;m;48;4;young;no;no;Test;11;0.52;Edinburgh
155;m;48;4;young;no;no;Test;12;0.52;Edinburgh
156;m;57;4;old;no;no;Warm-up;1;0.487;Edinburgh
156;m;57;4;old;no;no;Warm-up;2;0.487;Edinburgh
156;m;57;4;old;no;no;Test;1;0.487;Edinburgh
156;m;57;4;old;no;no;Test;2;0.487;Edinburgh
156;m;57;4;old;no;no;Test;3;0.487;Edinburgh
156;m;57;4;old;no;no;Test;4;0.487;Edinburgh
156;m;57;4;old;no;no;Test;5;0.487;Edinburgh
156;m;57;4;old;no;no;Test;6;0.487;Edinburgh
156;m;57;4;old;no;no;Test;7;0.487;Edinburgh
156;m;57;4;old;no;no;Test;8;0.487;Edinburgh
156;m;57;4;old;no;no;Test;9;0.487;Edinburgh
156;m;57;4;old;no;no;Test;10;0.487;Edinburgh
156;m;57;4;old;no;no;Test;11;0.487;Edinburgh
156;m;57;4;old;no;no;Test;12;0.487;Edinburgh
157;m;54;4;old;no;no;Warm-up;1;0.809;Edinburgh
157;m;54;4;old;no;no;Warm-up;2;0.809;Edinburgh
157;m;54;4;old;no;no;Test;1;0.809;Edinburgh
157;m;54;4;old;no;no;Test;2;0.809;Edinburgh
157;m;54;4;old;no;no;Test;3;0.809;Edinburgh
157;m;54;4;old;no;no;Test;4;0.809;Edinburgh
157;m;54;4;old;no;no;Test;5;0.809;Edinburgh
157;m;54;4;old;no;no;Test;6;0.809;Edinburgh
157;m;54;4;old;no;no;Test;7;0.809;Edinburgh
157;m;54;4;old;no;no;Test;8;0.809;Edinburgh
157;m;54;4;old;no;no;Test;9;0.809;Edinburgh
157;m;54;4;old;no;no;Test;10;0.809;Edinburgh
157;m;54;4;old;no;no;Test;11;0.809;Edinburgh
157;m;54;4;old;no;no;Test;12;0.809;Edinburgh
158;m;58;4;old;no;no;Warm-up;1;0.368;Edinburgh
158;m;58;4;old;no;no;Warm-up;2;0.368;Edinburgh
158;m;58;4;old;no;no;Test;1;0.368;Edinburgh
158;m;58;4;old;no;no;Test;2;0.368;Edinburgh
158;m;58;4;old;no;no;Test;3;0.368;Edinburgh
158;m;58;4;old;no;no;Test;4;0.368;Edinburgh
158;m;58;4;old;no;no;Test;5;0.368;Edinburgh
158;m;58;4;old;no;no;Test;6;0.368;Edinburgh
158;m;58;4;old;no;no;Test;7;0.368;Edinburgh
158;m;58;4;old;no;no;Test;8;0.368;Edinburgh
158;m;58;4;old;no;no;Test;9;0.368;Edinburgh
158;m;58;4;old;no;no;Test;10;0.368;Edinburgh
158;m;58;4;old;no;no;Test;11;0.368;Edinburgh
158;m;58;4;old;no;no;Test;12;0.368;Edinburgh
159;m;46;3;young;no;no;Warm-up;1;0.486;Edinburgh
159;m;46;3;young;no;no;Warm-up;2;0.486;Edinburgh
159;m;46;3;young;no;no;Test;1;0.486;Edinburgh
159;m;46;3;young;no;no;Test;2;0.486;Edinburgh
159;m;46;3;young;no;no;Test;3;0.486;Edinburgh
159;m;46;3;young;no;no;Test;4;0.486;Edinburgh
159;m;46;3;young;no;no;Test;5;0.486;Edinburgh
159;m;46;3;young;no;no;Test;6;0.486;Edinburgh
159;m;46;3;young;no;no;Test;7;0.486;Edinburgh
159;m;46;3;young;no;no;Test;8;0.486;Edinburgh
159;m;46;3;young;no;no;Test;9;0.486;Edinburgh
159;m;46;3;young;no;no;Test;10;0.486;Edinburgh
159;m;46;3;young;no;no;Test;11;0.486;Edinburgh
159;m;46;3;young;no;no;Test;12;0.486;Edinburgh
160;f;57;4;old;no;no;Warm-up;1;0.805;Edinburgh
160;f;57;4;old;no;no;Warm-up;2;0.805;Edinburgh
160;f;57;4;old;no;no;Test;1;0.805;Edinburgh
160;f;57;4;old;no;no;Test;2;0.805;Edinburgh
160;f;57;4;old;no;no;Test;3;0.805;Edinburgh
160;f;57;4;old;no;no;Test;4;0.805;Edinburgh
160;f;57;4;old;no;no;Test;5;0.805;Edinburgh
160;f;57;4;old;no;no;Test;6;0.805;Edinburgh
160;f;57;4;old;no;no;Test;7;0.805;Edinburgh
160;f;57;4;old;no;no;Test;8;0.805;Edinburgh
160;f;57;4;old;no;no;Test;9;0.805;Edinburgh
160;f;57;4;old;no;no;Test;10;0.805;Edinburgh
160;f;57;4;old;no;no;Test;11;0.805;Edinburgh
160;f;57;4;old;no;no;Test;12;0.805;Edinburgh
161;f;46;3;young;no;no;Warm-up;1;0.7;Edinburgh
161;f;46;3;young;no;no;Warm-up;2;0.7;Edinburgh
161;f;46;3;young;no;no;Test;1;0.7;Edinburgh
161;f;46;3;young;no;no;Test;2;0.7;Edinburgh
161;f;46;3;young;no;no;Test;3;0.7;Edinburgh
161;f;46;3;young;no;no;Test;4;0.7;Edinburgh
161;f;46;3;young;no;no;Test;5;0.7;Edinburgh
161;f;46;3;young;no;no;Test;6;0.7;Edinburgh
161;f;46;3;young;no;no;Test;7;0.7;Edinburgh
161;f;46;3;young;no;no;Test;8;0.7;Edinburgh
161;f;46;3;young;no;no;Test;9;0.7;Edinburgh
161;f;46;3;young;no;no;Test;10;0.7;Edinburgh
161;f;46;3;young;no;no;Test;11;0.7;Edinburgh
161;f;46;3;young;no;no;Test;12;0.7;Edinburgh
162;m;46;3;young;no;no;Warm-up;1;0.736;Edinburgh
162;m;46;3;young;no;no;Warm-up;2;0.736;Edinburgh
162;m;46;3;young;no;no;Test;1;0.736;Edinburgh
162;m;46;3;young;no;no;Test;2;0.736;Edinburgh
162;m;46;3;young;no;no;Test;3;0.736;Edinburgh
162;m;46;3;young;no;no;Test;4;0.736;Edinburgh
162;m;46;3;young;no;no;Test;5;0.736;Edinburgh
162;m;46;3;young;no;no;Test;6;0.736;Edinburgh
162;m;46;3;young;no;no;Test;7;0.736;Edinburgh
162;m;46;3;young;no;no;Test;8;0.736;Edinburgh
162;m;46;3;young;no;no;Test;9;0.736;Edinburgh
162;m;46;3;young;no;no;Test;10;0.736;Edinburgh
162;m;46;3;young;no;no;Test;11;0.736;Edinburgh
162;m;46;3;young;no;no;Test;12;0.736;Edinburgh
164;m;55;4;old;no;no;Warm-up;1;1.082;Edinburgh
164;m;55;4;old;no;no;Warm-up;2;1.082;Edinburgh
164;m;55;4;old;no;no;Test;1;1.082;Edinburgh
164;m;55;4;old;no;no;Test;2;1.082;Edinburgh
164;m;55;4;old;no;no;Test;3;1.082;Edinburgh
164;m;55;4;old;no;no;Test;4;1.082;Edinburgh
164;m;55;4;old;no;no;Test;5;1.082;Edinburgh
164;m;55;4;old;no;no;Test;6;1.082;Edinburgh
164;m;55;4;old;no;no;Test;7;1.082;Edinburgh
164;m;55;4;old;no;no;Test;8;1.082;Edinburgh
164;m;55;4;old;no;no;Test;9;1.082;Edinburgh
164;m;55;4;old;no;no;Test;10;1.082;Edinburgh
164;m;55;4;old;no;no;Test;11;1.082;Edinburgh
164;m;55;4;old;no;no;Test;12;1.082;Edinburgh
165;f;55;4;old;no;no;Warm-up;1;0.784;Edinburgh
165;f;55;4;old;no;no;Warm-up;2;0.784;Edinburgh
165;f;55;4;old;no;no;Test;1;0.784;Edinburgh
165;f;55;4;old;no;no;Test;2;0.784;Edinburgh
165;f;55;4;old;no;no;Test;3;0.784;Edinburgh
165;f;55;4;old;no;no;Test;4;0.784;Edinburgh
165;f;55;4;old;no;no;Test;5;0.784;Edinburgh
165;f;55;4;old;no;no;Test;6;0.784;Edinburgh
165;f;55;4;old;no;no;Test;7;0.784;Edinburgh
165;f;55;4;old;no;no;Test;8;0.784;Edinburgh
165;f;55;4;old;no;no;Test;9;0.784;Edinburgh
165;f;55;4;old;no;no;Test;10;0.784;Edinburgh
165;f;55;4;old;no;no;Test;11;0.784;Edinburgh
165;f;55;4;old;no;no;Test;12;0.784;Edinburgh
166;m;52;4;old;no;no;Warm-up;1;1.393;Edinburgh
166;m;52;4;old;no;no;Warm-up;2;1.393;Edinburgh
166;m;52;4;old;no;no;Test;1;1.393;Edinburgh
166;m;52;4;old;no;no;Test;2;1.393;Edinburgh
166;m;52;4;old;no;no;Test;3;1.393;Edinburgh
166;m;52;4;old;no;no;Test;4;1.393;Edinburgh
166;m;52;4;old;no;no;Test;5;1.393;Edinburgh
166;m;52;4;old;no;no;Test;6;1.393;Edinburgh
166;m;52;4;old;no;no;Test;7;1.393;Edinburgh
166;m;52;4;old;no;no;Test;8;1.393;Edinburgh
166;m;52;4;old;no;no;Test;9;1.393;Edinburgh
166;m;52;4;old;no;no;Test;10;1.393;Edinburgh
166;m;52;4;old;no;no;Test;11;1.393;Edinburgh
166;m;52;4;old;no;no;Test;12;1.393;Edinburgh
